,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
8098,85.0,80.0,2,2,3,0,0,0,0,1,0,0,0,0,0,-58.5306680811731,-34.686311254702,9405.74760525377,0
8099,37.0,37.0,1,1,2,0,4,0,0,0,0,0,0,0,0,-58.5395656356935,-34.6952159105416,4203.71201674856,2
8100,40.0,40.0,2,1,3,0,25,0,0,1,0,0,0,0,0,-58.5516538604868,-34.6409620185213,6921.21050153701,2
8101,50.0,50.0,2,1,3,0,20,0,0,0,0,0,0,0,0,-58.5631704128036,-34.673275234853,7098.67743747385,2
8102,37.0,37.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.605817475603,-34.7340338416967,3949.29981818121,2
8103,41.0,27.0,1,1,2,0,6,0,0,0,0,0,0,0,1,-58.5868315161286,-34.6549360426892,5343.17034224516,2
8104,40.0,40.0,1,1,2,0,30,0,0,0,0,0,0,0,0,-58.5625272457237,-34.6390198028051,6754.21259547273,2
8105,40.0,40.0,1,1,2,0,8,0,0,0,0,0,0,0,1,-58.5669239321965,-34.6407667350828,7932.5964793117,2
8106,38.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5582656629018,-34.6444844104849,6584.02332367764,2
8107,100.0,100.0,2,1,3,0,7,0,0,0,0,0,0,0,0,-58.6479543806859,-34.7659303010618,5620.12230839346,2
8108,100.0,80.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.5936875547765,-34.6710766651558,8415.49328938803,2
8109,38.0,38.0,1,1,2,1,35,0,0,1,1,0,0,0,0,-58.4720225537706,-34.703264108857,3941.80415319425,2
8110,50.0,50.0,1,1,2,0,30,0,0,0,0,0,0,0,0,-58.5044433311026,-34.6848344868027,3090.15690911863,2
8111,25.0,25.0,1,1,1,0,20,0,0,1,0,0,0,0,0,-58.5808684662862,-34.6856703326219,3486.41864846076,2
8112,42.0,42.0,2,1,3,0,0,0,0,0,0,0,0,0,1,-58.4872078278551,-34.6976696019764,4808.85330822173,1
8113,35.0,35.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5929220534712,-34.7450231195431,4688.63197551619,2
8114,40.0,40.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5696492153173,-34.6695852755984,6743.74356560016,2
8115,49.0,44.0,1,1,2,0,7,0,0,0,0,0,0,0,1,-58.5692752310709,-34.6497532576129,15763.9200628071,2
8116,70.0,70.0,2,1,3,0,15,0,0,0,0,1,0,0,0,-58.5738089670573,-34.6587115578173,6470.31212614233,2
8117,38.0,38.0,1,1,2,0,0,0,0,0,0,0,0,0,0,-58.5743548186771,-34.6875580016033,4623.35347398923,2
8118,55.0,55.0,1,1,2,0,5,0,0,0,1,0,0,0,1,-58.5603458570736,-34.6390477375703,9529.74423636517,2
8119,50.0,45.0,1,1,2,0,0,0,0,1,0,0,0,0,0,-58.5819669475449,-34.7433626237564,3055.65982706125,0
8120,33.0,33.0,1,1,2,0,6,0,0,0,0,0,0,0,0,-58.5625948964159,-34.6426256473291,7356.49602930999,2
8121,40.0,40.0,1,1,2,0,20,0,0,1,0,0,0,0,0,-58.5690713936308,-34.6389357645296,4810.69273135224,2
