,STotalM2,SConstrM2,Dormitorios,Banos,Ambientes,Amoblado,Antiguedad,Cisterna,Gimnasio,Laundry,Calefaccion,AireAC,Jacuzzi,SalonFiestas,Cocheras,LONGITUDE,LATITUDE,precio_pesos_constantes,ITE_TIPO_PROD_encoded
3417,75.0,68.0,2,1,3,0,0,0,0,0,0,0,0,0,0,-58.5115646449272,-34.475553374159,14729.0605762309,0
3418,74.0,74.0,3,1,4,0,50,0,0,1,0,0,0,0,0,-58.5208297789118,-34.5060963770276,14832.7531637694,2
3419,80.0,80.0,2,1,3,0,0,0,0,0,1,0,0,0,0,-58.5094199422431,-34.4773833023083,16673.4966327514,2
3420,89.0,69.0,1,1,1,0,0,0,1,1,0,1,0,0,1,-58.535546446613,-34.4770577746667,33862.83722922,0
3421,63.0,60.0,0,1,2,0,0,0,1,0,0,1,1,0,1,-58.5202733274601,-34.4754453373731,17738.1186893741,0
3422,55.0,45.0,1,1,2,0,25,0,0,1,0,1,0,0,1,-58.5180635016976,-34.4736693955257,9270.47072735589,2
3423,60.0,55.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.564523212494,-34.5127581020336,12442.9079348891,0
3424,183.0,175.0,3,3,5,0,14,0,1,1,0,1,0,0,2,-58.5246604540818,-34.4771940895783,75984.8916990682,2
3425,74.0,69.0,2,2,3,0,0,0,0,0,0,0,0,0,1,-58.511532125834,-34.4737503595418,29855.1443778563,1
3426,65.0,65.0,2,1,3,0,10,0,0,1,0,1,0,0,1,-58.5223849876158,-34.4718122195945,27365.5468765779,2
3427,62.0,52.0,2,1,3,0,30,0,0,0,1,1,0,0,0,-58.505162646271,-34.4828460692226,11297.4760450118,2
3428,75.0,70.0,2,1,3,0,49,0,0,0,0,0,0,0,0,-58.498727282967,-34.4883354285865,14245.486113777,2
